Subject,Round,Phase,afterbreak,Schema,Schema_RT,Schema_OB,Schema_AS,Cho_1,Cho_2,Cho_3,Cho_4,RT_1,RT_2,RT_3,RT_4,OB_1,OB_2,OB_3,OB_4,AS_1,AS_2,AS_3,AS_4,schema_payoff,AC,performance,payoff,breakR,type,dwellmean_1,dwellmean_2,dwellmean_3,dwellmean_4,strategy,thres_schema,thres_item_final,rep
1,3,6,0,8,3.720999999999997,11,14,32,22,17,92,5.7949999999999955,19.397999999999985,0.061,2.805999999999998,15,17,1,7,19,68,1,8,2,0,20,5,6,Lc,0.30499999999999994,0.2852647058823529,0.061,0.35074999999999995,payoff_oriented,15,15,7
1,4,7,0,6,3.2939999999999974,10,15,33,12,3,5,9.881999999999993,3.537999999999997,5.428999999999996,2.439999999999998,20,12,15,7,43,13,23,9,6,0.5,41,5.75,6,Lc,0.22981395348837208,0.27215384615384614,0.23604347826086955,0.2711111111111111,payoff_oriented,15,15,7
1,4,8,0,5,2.500999999999998,8,12,46,47,16,42,22.691999999999982,2.9889999999999977,1.463999999999999,1.1589999999999994,20,10,5,6,106,17,5,6,5,0.5,36,5.25,6,Lc,0.2140754716981132,0.17582352941176468,0.2928,0.19316666666666665,payoff_oriented,15,15,7
1,5,9,0,1,2.9889999999999977,11,18,77,80,75,60,6.648999999999995,0.366,7.502999999999994,2.1959999999999984,18,2,11,5,26,2,19,5,3,0.5,22,3.25,6,Lc,0.2557307692307692,0.183,0.3948947368421052,0.4391999999999999,payoff_oriented,15,15,7
1,5,10,0,8,1.8909999999999987,7,12,111,112,89,34,9.027999999999993,1.7079999999999989,1.524999999999999,5.123999999999996,19,7,5,10,36,10,9,20,2,0,12,3,6,Lc,0.25077777777777777,0.1708,0.16944444444444445,0.25619999999999993,payoff_oriented,15,15,7
1,6,11,1,1,3.537999999999997,12,18,77,82,84,83,9.332999999999993,1.7689999999999988,7.075999999999994,5.977999999999995,20,8,14,16,43,8,26,29,3,1,36,3,6,Lc,0.21704651162790697,0.22112499999999996,0.27215384615384614,0.20613793103448275,payoff_oriented,15,15,7
1,6,12,1,5,4.879999999999996,11,29,46,43,48,108,8.112999999999994,2.683999999999998,7.319999999999994,0.366,16,5,15,4,34,7,30,5,5,0.5,32,4.25,6,Lc,0.2386176470588235,0.3834285714285714,0.24399999999999997,0.0732,payoff_oriented,15,15,7
1,7,13,1,1,3.476999999999997,11,13,74,84,79,75,5.977999999999995,5.428999999999996,1.4029999999999991,1.7079999999999989,19,12,6,5,23,20,10,8,3,1,36,3,6,Lc,0.2599130434782609,0.2714499999999999,0.1403,0.21349999999999997,payoff_oriented,15,15,7
1,7,14,1,8,1.4029999999999991,4,7,112,113,116,87,8.112999999999994,1.463999999999999,1.3419999999999992,5.977999999999995,20,7,2,12,38,7,2,22,2,0.5,15,2.25,6,Lc,0.2135,0.20914285714285713,0.6709999999999998,0.2717272727272727,payoff_oriented,15,15,7
1,8,15,1,10,1.646999999999999,4,5,3,93,103,100,93.7570000000032,0.061,0.061,0.122,20,1,1,2,397,1,1,2,3,0,13,3.25,6,Lc,0.2361637279596977,0.061,0.061,0.061,payoff_oriented,15,15,7
1,8,16,1,8,2.439999999999998,11,14,118,112,116,113,13.54199999999999,0.9149999999999996,3.537999999999997,1.524999999999999,20,6,11,5,61,6,14,8,2,1,24,2,6,Lc,0.22199999999999998,0.1525,0.2527142857142857,0.190625,payoff_oriented,15,15,7
1,9,17,1,1,1.8299999999999987,6,8,73,76,78,75,6.099999999999996,3.4159999999999973,4.513999999999997,4.330999999999997,20,11,11,11,27,13,14,18,3,1,36,3,6,Lc,0.22592592592592592,0.26276923076923075,0.3224285714285714,0.24061111111111108,payoff_oriented,15,15,7
1,9,18,1,9,2.683999999999998,8,12,72,61,34,94,8.234999999999994,4.391999999999997,6.526999999999995,1.0369999999999995,20,15,15,4,36,22,30,6,4,0,16,4,6,Lc,0.22874999999999998,0.1996363636363636,0.21756666666666666,0.17283333333333334,payoff_oriented,15,15,7
1,10,19,1,6,2.500999999999998,9,14,4,8,10,86,9.088999999999993,2.500999999999998,1.463999999999999,2.744999999999998,20,7,7,12,47,8,7,15,6,0.5,39,5.25,6,Lc,0.19338297872340424,0.31262499999999993,0.20914285714285713,0.183,payoff_oriented,15,15,7
1,10,20,1,4,1.8909999999999987,5,8,106,103,101,39,3.7819999999999974,7.807999999999994,0.366,24.09499999999998,8,15,3,17,12,36,3,91,2,0.5,17,2.75,6,Lc,0.31516666666666665,0.21688888888888885,0.122,0.26478021978021976,payoff_oriented,15,15,7
1,11,21,1,8,3.476999999999997,9,14,116,113,115,114,8.966999999999993,3.537999999999997,0.244,23.362999999999982,20,9,1,17,33,15,1,92,2,1,24,2,6,Lc,0.27172727272727265,0.23586666666666667,0.244,0.25394565217391296,payoff_oriented,15,15,7
1,11,22,1,6,2.9889999999999977,8,12,6,4,101,87,5.611999999999996,18.604999999999986,0.061,0.7319999999999998,18,19,1,5,25,72,1,5,6,0,17,4.25,6,Lc,0.22447999999999999,0.25840277777777776,0.061,0.1464,payoff_oriented,15,15,7
1,12,23,1,9,4.452999999999997,12,23,67,70,100,106,8.722999999999994,0.6099999999999999,0.244,1.585999999999999,20,3,1,7,39,4,1,7,4,0,12,3,6,Lc,0.22366666666666665,0.1525,0.244,0.22657142857142853,payoff_oriented,15,15,7
1,12,24,1,3,1.8299999999999987,8,14,33,86,28,32,3.5989999999999975,1.3419999999999992,1.2809999999999993,0.366,12,4,7,2,19,5,9,2,5,0.5,33,4.5,6,Lc,0.18942105263157893,0.26839999999999997,0.14233333333333334,0.183,payoff_oriented,15,15,7
1,13,25,1,5,5.550999999999996,12,21,38,96,37,41,7.563999999999995,1.0369999999999995,2.561999999999998,0.9149999999999996,17,3,8,2,26,3,10,4,5,0.5,33,4.5,6,Lc,0.2909230769230769,0.3456666666666667,0.2562,0.22875,payoff_oriented,15,15,7
1,13,26,1,3,2.622999999999998,9,13,36,32,26,101,7.319999999999995,5.062999999999996,0.8539999999999996,7.8689999999999936,20,12,3,15,35,23,4,35,5,0.5,32,4.25,6,Lc,0.20914285714285713,0.22013043478260866,0.2135,0.22482857142857143,payoff_oriented,15,15,7
1,14,27,1,2,6.099999999999995,16,25,93,53,50,11,13.785999999999989,2.0739999999999985,2.1959999999999984,2.1349999999999985,20,5,8,8,62,5,10,11,4,0,17,4.25,6,Lc,0.2223548387096774,0.41479999999999995,0.2196,0.1940909090909091,payoff_oriented,15,15,7
1,14,28,1,1,3.842999999999997,11,20,74,36,76,79,11.223999999999991,3.2329999999999974,4.086999999999997,0.6099999999999999,20,12,11,4,50,13,14,4,3,0.5,23,3.5,6,Lc,0.22447999999999999,0.24869230769230766,0.29192857142857137,0.1525,payoff_oriented,15,15,7
1,15,29,1,9,5.123999999999996,15,38,62,12,8,91,12.93199999999999,11.162999999999991,1.524999999999999,0.6099999999999999,20,17,5,2,75,45,6,2,4,0,19,4.75,6,Lc,0.17242666666666664,0.24806666666666663,0.25416666666666665,0.305,payoff_oriented,15,15,7
1,15,30,1,2,2.9889999999999977,10,13,59,55,33,52,11.223999999999991,0.488,0.6099999999999999,4.208999999999997,20,2,4,10,43,2,4,16,4,0.5,29,4.25,6,Lc,0.26102325581395347,0.244,0.1525,0.2630625,payoff_oriented,15,15,7
1,16,31,1,7,1.8909999999999987,7,10,15,24,102,89,9.393999999999993,3.537999999999997,1.585999999999999,0.061,20,10,3,1,32,10,4,1,6,0,17,4.25,6,Lc,0.29356249999999995,0.3537999999999999,0.39649999999999996,0.061,payoff_oriented,15,15,7
1,16,32,1,5,5.123999999999996,14,25,6,4,118,82,53.06999999999996,23.66799999999998,0.061,0.061,20,19,1,1,213,109,1,1,5,0,17,4.25,6,Lc,0.24915492957746474,0.21713761467889905,0.061,0.061,payoff_oriented,15,15,7
1,17,33,1,2,5.611999999999996,14,31,51,54,60,117,12.74899999999999,1.585999999999999,2.3179999999999983,2.1959999999999984,20,7,9,8,60,7,11,12,4,0.5,26,3.5,6,Lc,0.21248333333333333,0.22657142857142853,0.2107272727272727,0.18299999999999997,payoff_oriented,15,15,7
1,17,34,1,4,5.7339999999999955,16,23,89,62,61,5,12.80999999999999,0.8539999999999996,4.879999999999996,13.17599999999999,20,3,14,16,54,3,24,50,2,0,17,4.25,6,Lc,0.2372222222222222,0.2846666666666666,0.2033333333333333,0.26352,payoff_oriented,15,15,7
1,18,35,1,2,5.245999999999996,12,17,56,55,87,92,9.454999999999993,3.4159999999999973,0.9759999999999995,0.305,20,10,3,2,37,14,4,2,4,0,14,3.5,6,Lc,0.25554054054054054,0.24399999999999997,0.244,0.1525,payoff_oriented,15,15,7
1,18,36,1,7,4.452999999999997,12,24,22,16,63,62,7.380999999999995,5.184999999999996,2.3179999999999983,0.061,20,17,8,1,41,33,11,1,6,0,20,5,6,Lc,0.18002439024390243,0.1571212121212121,0.2107272727272727,0.061,payoff_oriented,15,15,7
1,1,1,0,9,4.208999999999997,12,19,70,34,65,64,7.746999999999995,9.027999999999993,0.427,1.1589999999999994,20,18,2,3,33,39,2,4,4,0.5,29,4.25,6,Lc,0.23475757575757575,0.23148717948717945,0.2135,0.28974999999999995,payoff_oriented,15,15,8
1,1,2,0,5,4.513999999999997,10,19,48,43,60,20,5.245999999999997,7.258999999999994,0.9149999999999996,3.598999999999997,12,14,5,11,21,30,5,17,5,0,20,5,6,Lc,0.2498095238095238,0.24196666666666666,0.183,0.21170588235294116,payoff_oriented,15,15,8
1,2,3,0,8,3.2939999999999974,11,18,20,114,119,19,11.406999999999991,0.183,3.2939999999999974,10.186999999999992,20,3,12,15,51,3,18,35,2,0,16,4,6,Lc,0.22366666666666665,0.061,0.183,0.2910571428571428,payoff_oriented,15,15,8
1,2,4,0,5,4.269999999999997,11,19,42,1,46,104,10.308999999999992,18.055999999999987,3.659999999999997,0.061,20,18,14,1,54,76,22,1,5,0,18,4.5,6,Lc,0.1909074074074074,0.23757894736842103,0.16636363636363635,0.061,payoff_oriented,15,15,8
1,3,5,0,1,4.574999999999997,14,25,77,107,84,100,10.491999999999992,3.4159999999999973,0.427,3.2329999999999974,20,7,4,10,49,10,4,12,3,0,10,2.5,6,Lc,0.21412244897959182,0.34159999999999985,0.10675,0.26941666666666664,payoff_oriented,15,15,8
1,3,6,0,10,5.184999999999996,13,27,53,95,93,5,12.87099999999999,0.244,0.183,0.6099999999999999,20,2,2,2,54,2,2,2,3,0,16,4,6,Lc,0.23835185185185181,0.122,0.0915,0.305,payoff_oriented,15,15,8
1,4,7,0,4,6.221999999999995,15,22,57,94,91,26,8.844999999999994,11.345999999999991,0.6099999999999999,2.683999999999998,20,18,3,8,31,50,3,12,2,0,15,3.75,6,Lc,0.28532258064516125,0.22691999999999998,0.20333333333333334,0.22366666666666665,payoff_oriented,15,15,8
1,4,8,0,8,2.622999999999998,7,13,111,116,62,7,5.184999999999996,2.9889999999999977,9.576999999999993,5.611999999999996,17,8,18,14,23,13,48,24,2,0,14,3.5,6,Lc,0.22543478260869562,0.22992307692307692,0.19952083333333331,0.2338333333333333,payoff_oriented,15,15,8
1,5,9,0,6,3.659999999999997,11,22,7,52,5,6,8.783999999999994,2.622999999999998,3.903999999999997,8.844999999999994,20,11,12,16,50,13,18,35,6,0.5,40,5.5,6,Lc,0.17568,0.20176923076923076,0.21688888888888885,0.25271428571428567,payoff_oriented,15,15,8
1,5,10,0,4,2.1349999999999985,11,14,65,94,108,97,7.319999999999995,3.781999999999997,0.305,1.7689999999999988,20,15,1,6,34,22,1,7,2,0,11,2.75,6,Lc,0.2152941176470588,0.1719090909090909,0.305,0.2527142857142857,payoff_oriented,15,15,8
1,6,11,1,6,3.1719999999999975,12,24,31,7,3,12,9.576999999999993,1.524999999999999,0.122,1.524999999999999,20,7,1,6,44,7,1,6,6,0.5,41,5.75,6,Lc,0.21765909090909089,0.21785714285714286,0.122,0.25416666666666665,payoff_oriented,15,15,8
1,6,12,1,5,3.476999999999997,11,13,40,45,113,96,8.051999999999994,1.524999999999999,7.746999999999994,0.488,20,10,12,2,41,15,28,2,5,0,15,3.75,6,Lc,0.19639024390243903,0.10166666666666667,0.2766785714285714,0.244,payoff_oriented,15,15,8
1,7,13,1,3,3.2939999999999974,9,13,29,118,36,31,22.447999999999983,0.305,0.6099999999999999,4.574999999999997,20,4,2,11,88,4,2,16,5,0.5,32,4.25,6,Lc,0.25509090909090903,0.07625,0.305,0.28593749999999996,payoff_oriented,15,15,8
1,7,14,1,7,4.635999999999997,10,18,60,20,15,13,15.24999999999999,0.122,0.8539999999999996,5.001999999999996,20,1,4,11,65,1,4,18,6,0.5,40,5.5,6,Lc,0.2346153846153846,0.122,0.2135,0.27788888888888885,payoff_oriented,15,15,8
1,8,15,1,5,4.635999999999997,15,27,43,37,42,65,5.184999999999997,4.208999999999997,2.744999999999998,53.55799999999996,16,15,8,17,28,21,12,213,5,0.5,34,4.75,6,Lc,0.18517857142857141,0.2004285714285714,0.22874999999999998,0.2514460093896713,payoff_oriented,15,15,8
1,8,16,1,7,3.537999999999997,12,26,13,16,15,18,9.515999999999993,4.574999999999997,3.781999999999997,1.0369999999999995,20,12,8,4,49,17,14,5,6,1,72,6,6,Lc,0.19420408163265304,0.2691176470588235,0.27014285714285713,0.2074,payoff_oriented,15,15,8
1,9,17,1,4,2.2569999999999983,10,17,99,100,106,107,6.892999999999995,11.162999999999991,8.173999999999994,1.463999999999999,20,16,17,6,35,43,40,6,2,1,24,2,6,Lc,0.19694285714285714,0.25960465116279063,0.20434999999999998,0.24399999999999994,payoff_oriented,15,15,8
1,9,18,1,3,3.781999999999997,13,19,1,93,33,55,55.326999999999956,0.061,1.1589999999999994,0.122,20,1,5,2,233,1,5,2,5,0,18,4.5,6,Lc,0.23745493562231756,0.061,0.2318,0.061,payoff_oriented,15,15,8
1,10,19,1,1,2.744999999999998,8,13,74,76,77,81,7.685999999999995,1.463999999999999,3.720999999999997,0.488,20,3,10,4,36,3,15,4,3,1,36,3,6,Lc,0.2135,0.48799999999999993,0.24806666666666666,0.122,payoff_oriented,15,15,8
1,10,20,1,7,3.476999999999997,11,16,59,50,13,16,6.953999999999994,5.7949999999999955,1.0979999999999994,0.427,20,15,5,4,29,29,7,4,6,0,20,5,6,Lc,0.23979310344827584,0.19982758620689656,0.15685714285714286,0.10675,payoff_oriented,15,15,8
1,11,21,1,9,3.2939999999999974,10,15,70,66,17,64,7.8689999999999944,7.136999999999994,0.183,1.0369999999999995,19,15,2,3,29,30,2,4,4,0.5,30,4.5,6,Lc,0.27134482758620687,0.23789999999999997,0.0915,0.25925,payoff_oriented,15,15,8
1,11,22,1,2,3.9649999999999967,13,17,96,59,58,57,8.478999999999994,1.585999999999999,13.23699999999999,1.7079999999999989,20,6,18,5,40,6,75,5,4,0.5,27,3.75,6,Lc,0.211975,0.2643333333333333,0.17649333333333334,0.34159999999999996,payoff_oriented,15,15,8
1,12,23,1,6,5.7949999999999955,15,25,4,3,64,68,14.21299999999999,0.427,4.879999999999996,1.0369999999999995,20,4,11,5,63,4,16,6,6,0,20,5,6,Lc,0.22560317460317458,0.10675,0.30499999999999994,0.17283333333333334,payoff_oriented,15,15,8
1,12,24,1,5,2.1349999999999985,8,13,37,43,47,59,3.171999999999998,8.417999999999994,0.8539999999999996,6.8929999999999945,14,17,3,11,19,35,4,16,5,0.5,34,4.75,6,Lc,0.16694736842105262,0.24051428571428568,0.2135,0.4308124999999999,payoff_oriented,15,15,8
1,13,25,1,5,4.147999999999997,11,19,40,47,50,43,5.245999999999997,5.367999999999996,4.269999999999997,2.2569999999999983,13,16,10,10,21,27,19,12,5,0.5,34,4.75,6,Lc,0.24980952380952376,0.1988148148148148,0.22473684210526315,0.18808333333333332,payoff_oriented,15,15,8
1,13,26,1,3,3.9649999999999967,9,21,25,32,69,61,8.173999999999994,2.0739999999999985,7.258999999999994,10.796999999999992,20,8,12,17,45,12,19,37,5,0,18,4.5,6,Lc,0.18164444444444444,0.17283333333333334,0.38205263157894725,0.2918108108108108,payoff_oriented,15,15,8
1,14,27,1,7,5.062999999999996,13,23,20,13,16,68,9.698999999999993,1.8299999999999987,1.8909999999999987,4.025999999999997,20,6,6,9,43,7,8,11,6,0.5,40,5.5,6,Lc,0.2255581395348837,0.2614285714285714,0.23637499999999997,0.3659999999999999,payoff_oriented,15,15,8
1,14,28,1,4,1.463999999999999,5,7,35,99,100,101,13.663999999999989,0.183,0.305,2.1959999999999984,20,1,1,9,48,1,1,13,2,0.5,17,2.75,6,Lc,0.2846666666666666,0.183,0.305,0.16892307692307693,payoff_oriented,15,15,8
1,15,29,1,9,4.330999999999997,15,23,26,70,36,68,15.737999999999989,1.8909999999999987,0.061,0.305,20,5,1,4,65,5,1,4,4,0,18,4.5,6,Lc,0.2421230769230769,0.3782,0.061,0.07625,payoff_oriented,15,15,8
1,15,30,1,5,1.2809999999999993,6,7,44,39,48,19,2.5009999999999986,1.524999999999999,4.391999999999997,6.587999999999995,10,4,8,12,11,4,14,25,5,0.5,36,5.25,6,Lc,0.22736363636363635,0.38125,0.31371428571428567,0.26352,payoff_oriented,15,15,8
1,16,31,1,9,2.9279999999999977,8,12,72,66,62,5,5.428999999999996,4.330999999999997,2.3179999999999983,21.532999999999983,20,8,7,16,30,15,9,90,4,0.5,30,4.5,6,Lc,0.18096666666666666,0.2887333333333333,0.25755555555555554,0.23925555555555553,payoff_oriented,15,15,8
1,16,32,1,2,4.025999999999997,10,25,51,57,52,32,6.892999999999995,4.330999999999997,5.550999999999996,7.197999999999994,20,12,14,16,39,17,21,31,4,0.5,29,4.25,6,Lc,0.17674358974358972,0.2547647058823529,0.2643333333333333,0.23219354838709674,payoff_oriented,15,15,8
1,17,33,1,9,3.0499999999999976,9,14,104,108,1,70,59.90199999999995,4.269999999999997,285.84600000001166,0.122,20,11,18,2,258,18,1164,2,4,0,14,3.5,6,Lc,0.2321782945736434,0.2372222222222222,0.24557216494845358,0.061,payoff_oriented,15,15,8
1,17,34,1,3,3.3549999999999973,15,22,32,30,26,25,6.770999999999995,10.491999999999992,0.183,0.122,20,19,1,1,36,53,1,1,5,1,60,5,6,Lc,0.18808333333333332,0.19796226415094337,0.183,0.122,payoff_oriented,15,15,8
1,1,1,0,9,2.805999999999998,8,11,64,89,85,104,11.89499999999999,1.0979999999999994,2.1959999999999984,1.2809999999999993,20,2,9,4,50,2,11,4,4,0,12,3,6,Lc,0.23789999999999997,0.5489999999999999,0.19963636363636364,0.3202499999999999,payoff_oriented,15,15,9
1,1,2,0,7,8.173999999999994,17,35,74,57,26,50,21.166999999999984,2.2569999999999983,0.305,0.9149999999999996,20,9,2,3,98,12,2,3,6,0,16,4,6,Lc,0.21598979591836734,0.18808333333333332,0.1525,0.305,payoff_oriented,15,15,9
1,2,3,0,5,4.330999999999997,12,23,38,43,45,98,6.7099999999999955,5.611999999999996,4.452999999999997,1.7689999999999988,19,13,12,5,32,24,24,5,5,0.5,32,4.25,6,Lc,0.2096875,0.2338333333333333,0.18554166666666666,0.3537999999999999,payoff_oriented,15,15,9
1,2,4,0,1,5.428999999999996,12,25,74,49,73,56,15.12799999999999,0.9149999999999996,1.9519999999999986,1.646999999999999,20,3,8,7,65,4,9,7,3,0,14,3.5,6,Lc,0.2327384615384615,0.22875,0.21688888888888888,0.2352857142857143,payoff_oriented,15,15,9
1,3,5,0,7,1.7079999999999989,7,10,24,53,49,28,17.994999999999987,0.061,1.0369999999999995,0.244,20,1,5,2,62,1,6,2,6,0,19,4.75,6,Lc,0.2902419354838709,0.061,0.17283333333333334,0.122,payoff_oriented,15,15,9
1,3,6,0,9,2.500999999999998,7,14,64,66,67,40,9.881999999999993,2.9279999999999977,2.805999999999998,2.3789999999999982,20,10,9,4,45,10,10,4,4,0.5,29,4.25,6,Lc,0.2196,0.29279999999999995,0.28059999999999996,0.5947499999999998,payoff_oriented,15,15,9
1,4,7,0,8,4.330999999999997,13,25,116,112,68,86,16.28699999999999,0.7319999999999998,1.4029999999999991,2.500999999999998,20,4,6,8,69,4,7,11,2,0,11,2.75,6,Lc,0.23604347826086955,0.183,0.2004285714285714,0.22736363636363635,payoff_oriented,15,15,9
1,4,8,0,7,5.428999999999996,13,23,16,13,51,53,9.820999999999993,16.28699999999999,0.305,0.7319999999999998,20,18,2,3,43,68,2,3,6,0,20,5,6,Lc,0.22839534883720927,0.2395147058823529,0.1525,0.24399999999999997,payoff_oriented,15,15,9
1,5,9,0,2,5.7339999999999955,15,27,51,93,106,27,7.929999999999994,11.284999999999991,0.244,1.0369999999999995,20,16,1,3,38,51,1,3,4,0,14,3.5,6,Lc,0.20868421052631578,0.22127450980392155,0.244,0.3456666666666667,payoff_oriented,15,15,9
1,5,10,0,6,5.306999999999996,11,23,8,3,11,70,11.406999999999991,4.086999999999997,2.1349999999999985,0.6099999999999999,20,15,7,3,49,22,10,4,6,0.5,40,5.5,6,Lc,0.23279591836734692,0.18577272727272726,0.2135,0.1525,payoff_oriented,15,15,9
1,6,11,1,5,4.6969999999999965,13,29,48,41,61,38,9.820999999999993,5.184999999999996,1.8909999999999987,1.7079999999999989,20,12,6,5,45,17,8,8,5,0.5,34,4.75,6,Lc,0.21824444444444444,0.30499999999999994,0.23637499999999997,0.2135,payoff_oriented,15,15,9
1,6,12,1,3,8.173999999999994,18,42,36,103,33,100,13.90799999999999,3.903999999999997,2.3179999999999983,0.7319999999999998,20,10,10,3,73,17,12,3,5,0,14,3.5,6,Lc,0.19052054794520545,0.22964705882352934,0.19316666666666665,0.24399999999999997,payoff_oriented,15,15,9
1,7,13,1,3,2.683999999999998,9,16,29,35,108,92,12.93199999999999,1.2809999999999993,0.8539999999999996,0.061,20,7,3,1,75,10,3,1,5,0,15,3.75,6,Lc,0.17242666666666667,0.1281,0.2846666666666667,0.061,payoff_oriented,15,15,9
1,7,14,1,5,3.0499999999999976,6,8,14,23,40,48,10.308999999999992,1.1589999999999994,1.2809999999999993,2.439999999999998,20,3,3,9,38,3,3,12,5,0,22,5.5,6,Lc,0.2712894736842105,0.3863333333333332,0.42699999999999977,0.20333333333333334,payoff_oriented,15,15,9
1,8,15,1,5,3.842999999999997,11,19,48,47,23,21,6.465999999999995,3.476999999999997,2.9889999999999977,1.8299999999999987,18,11,10,7,31,16,13,7,5,0,22,5.5,6,Lc,0.20858064516129032,0.2173125,0.22992307692307687,0.2614285714285714,payoff_oriented,15,15,9
1,8,16,1,2,4.208999999999997,11,20,58,53,49,56,5.855999999999996,1.7689999999999988,4.940999999999996,0.488,15,5,14,2,26,5,32,2,4,1,48,4,6,Lc,0.2252307692307692,0.3537999999999999,0.15440625,0.244,payoff_oriented,15,15,9
1,9,17,1,5,3.659999999999997,10,17,43,40,23,47,10.064999999999992,4.6969999999999965,6.160999999999995,0.061,20,8,15,1,52,12,28,1,5,0.5,36,5.25,6,Lc,0.1935576923076923,0.3914166666666666,0.22003571428571425,0.061,payoff_oriented,15,15,9
1,9,18,1,9,3.659999999999997,10,16,68,83,76,65,11.345999999999991,2.561999999999998,2.0739999999999985,0.5489999999999999,20,7,5,4,46,8,8,4,4,0,14,3.5,6,Lc,0.24665217391304348,0.3202499999999999,0.25925,0.13724999999999998,payoff_oriented,15,15,9
1,10,19,1,7,3.9649999999999967,13,21,22,19,120,80,10.369999999999992,2.3179999999999983,1.646999999999999,3.842999999999997,20,7,7,9,49,9,7,17,6,0,17,4.25,6,Lc,0.21163265306122447,0.2575555555555555,0.2352857142857143,0.22605882352941176,payoff_oriented,15,15,9
1,10,20,1,3,4.574999999999997,9,18,25,29,100,86,5.733999999999996,2.439999999999998,8.478999999999994,1.1589999999999994,16,9,15,2,26,11,36,2,5,0,15,3.75,6,Lc,0.22053846153846152,0.2218181818181818,0.23552777777777775,0.5794999999999998,payoff_oriented,15,15,9
1,11,21,1,7,4.391999999999997,12,22,19,18,13,27,7.8689999999999944,4.452999999999997,25.74199999999998,0.183,20,12,17,2,39,20,97,2,6,0.5,41,5.75,6,Lc,0.20176923076923076,0.22265,0.26538144329896907,0.0915,payoff_oriented,15,15,9
1,11,22,1,2,2.9279999999999977,9,14,1,82,50,51,69.84500000000028,0.061,0.061,0.061,20,1,1,1,317,1,1,1,4,0,17,4.25,6,Lc,0.22033123028391166,0.061,0.061,0.061,payoff_oriented,15,15,9
1,12,23,1,7,2.9889999999999977,9,13,24,113,15,22,4.818999999999996,8.356999999999994,0.183,2.561999999999998,14,15,1,10,20,34,1,12,6,0.5,38,5,6,Lc,0.24094999999999997,0.2457941176470588,0.183,0.2135,payoff_oriented,15,15,9
1,12,24,1,6,5.550999999999996,11,22,7,9,4,1,10.430999999999992,4.208999999999997,11.650999999999991,6.8319999999999945,20,11,17,16,46,21,52,30,6,1,72,6,6,Lc,0.22676086956521738,0.20042857142857143,0.22405769230769226,0.22773333333333332,payoff_oriented,15,15,9
1,13,25,1,1,3.4159999999999973,11,18,43,46,79,78,8.112999999999994,2.3789999999999982,9.210999999999993,0.9149999999999996,20,6,16,5,35,7,30,5,3,0,16,4,6,Lc,0.23179999999999998,0.3398571428571428,0.30703333333333327,0.183,payoff_oriented,15,15,9
